iteration,model.variant,M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,M.13,M.14,M.15,M.16,M.17,M.18,M.19,M.20,M.21,M.22,M.23,M.24,M.25,M.26,M.27,M.28,M.29,M.30,M.31,M.32,M.33,M.34,M.35,M.36,M.37,M.38,M.39,M.40,M.41,M.42,M.43,M.44,M.45,M.46,M.47,M.48,M.49,M.50,M.51,M.52,M.53,M.54,M.55,M.56,M.57,M.58,M.59,M.60,M.61,M.62,M.63,M.64,M.65,M.66,M.67,M.68,M.69,M.70,M.71,M.72,M.73,M.74,M.75,M.76,M.77,M.78,M.79,M.80,M.81,M.82,M.83,M.84,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16,W.17,W.18,W.19,W.20,W.21,W.22,W.23,W.24,W.25,W.26,W.27,W.28,W.29,W.30,W.31,W.32,W.33,W.34,W.35,W.36,W.37,W.38,W.39,W.40,W.41,W.42,W.43,W.44,W.45,W.46,W.47,W.48,W.49,W.50,W.51,W.52,W.53,W.54,W.55,W.56,W.57,W.58,W.59,W.60,W.61,W.62,W.63,W.64,W.65,W.66,W.67,W.68,W.69,W.70,W.71,W.72,W.73,W.74,W.75,W.76,W.77,W.78,W.79,W.80,W.81,W.82,W.83,W.84,C.1,C.2,C.3,C.4,C.5,C.6,C.7,C.8,C.9,C.10,C.11,C.12,C.13,C.14,C.15,C.16,C.17,C.18,C.19,C.20,C.21,C.22,C.23,C.24,C.25,C.26,C.27,C.28,C.29,C.30,C.31,C.32,C.33,C.34,C.35,C.36,C.37,C.38,C.39,C.40,C.41,C.42,C.43,C.44,C.45,C.46,C.47,C.48,C.49,C.50,C.51,C.52,C.53,C.54,C.55,C.56,C.57,C.58,C.59,C.60,C.61,C.62,C.63,C.64,C.65,C.66,C.67,C.68,C.69,C.70,C.71,C.72,C.73,C.74,C.75,C.76,C.77,C.78,C.79,C.80,C.81,C.82,C.83,C.84
1,None,1.49305696102237e-05,0.00227642871847129,0.000489948467145361,0.000175182064584487,1.00612277666539e-07,2.37900162081472e-05,0.000161021961813419,0.00645731629602029,0.00503356698142268,0.000466288212799911,0.00037351078159623,0.000598360236426859,3.00132852702089e-05,0.000332615868145662,3.39078933671875e-05,3.27057962209602e-05,1.78610514959199e-05,1.23527355545467e-05,0.000123233464245363,7.23113100944405e-05,0.00179064628468133,0.000233174893783065,0.000267415802644792,3.66249598572128e-06,0.000898391973221604,3.33102926653769e-05,0.000288010301209504,5.74053459639954e-05,0.000109289210530757,3.93218449311238e-05,9.21964339765659e-05,0.00012676731482288,0.00219181957001578,0.000250641854330482,7.33553717669332e-06,1.43661663415306e-05,0.00106706513165333,1.61512057842257e-05,2.59096742752351e-06,0.000204925587554953,3.41949361528145e-07,0.000202663873542592,5.23696537981883e-06,4.49048006937099e-05,5.32499952636524e-05,0.000168145245517901,1.83877619534165e-06,7.73963069643625e-06,1.09773011008122e-05,6.3106382696914e-05,0.000329879830024191,5.97496809578219e-06,8.79366647629453e-06,0.000470950144679392,0.00010039248939717,2.50547244316325e-05,2.78159534320813e-05,5.0861051763523e-06,6.95223583056507e-05,0.000342125757546224,0.00805078925736961,0.000336067430535296,0.000135161167805822,1.52949660133889e-06,0.000136093266616794,0.000270756081284157,0.0109316060371895,6.23073438780533e-05,1.71230776987103e-06,0.000334472743231993,3.89604217652591e-05,3.38453584666929e-05,0.000151340334279553,0.00144270567151222,0.00115309945754412,0.00123549560943594,0.000507750669411054,0.000150085244363609,0.00739826810635092,0.000653765677289728,1.08863653435734e-06,0.000419603782440045,0.000137320014592788,0.000129372673495026,0.0257488029860336,0.0602256079695282,0.0512935259770702,0.0667305807046883,0.057616046726099,0.0567884850959574,0.0314463284954734,0.0973084610259824,0.0946366917765223,0.086606901217862,0.0807601098352471,0.0760272967420018,0.0262822351282235,0.0439901127785078,0.0371761146451895,0.0400350724681126,0.033289496628691,0.0156737783056939,0.0305526784797843,0.0637264954796222,0.0625455692652832,0.0597393433179724,0.0468086857432261,0.0206809808659826,0.048680667433832,0.0406632807652906,0.0384062521099183,0.0359571012544803,0.0303214971209213,0.0157999960459852,0.0508668515950069,0.0493331680274881,0.0522779056127052,0.048549835315837,0.0412965467594511,0.018572203354812,0.0635047984644913,0.0387504480108319,0.0387362749084994,0.0344450877349247,0.0333925112976113,0.0221671457105276,0.06601804373065,0.0439925367221791,0.0443579833971681,0.0416811719086601,0.035640513706022,0.0273120934924002,0.103559102674719,0.0338424672568962,0.0308831458471191,0.0304382765302633,0.0279756246605106,0.0185534450318072,0.117644726407613,0.0394560486378187,0.0311670614314779,0.0306397563998592,0.0320286420082788,0.0242810945273632,0.195357142857142,0.052662616154396,0.0331976029502151,0.0319326725905673,0.028223586096134,0.0304279749478079,0.214851851851852,0.0633894634491293,0.0327406532015471,0.032967335243553,0.0328719282145406,0.0371069785276073,0.0915966202609227,0.120673635307782,0.101400920411478,0.0967901639344262,0.0938106439282564,0.0337714224507283,0.10237605485232,0.136837226548016,0.121359141947377,0.115656641982771,0.104054413328607,0.0457544228820824,100,0,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100
1,Hard,5.32604189180957e-05,0.00182804476884671,0.000334067033514737,1.98812998593856e-05,6.40992289234598e-05,7.90113374601778e-05,0.000310543757103763,0.00754837981918339,0.00569154057561689,0.00109198648316694,0.000795433127050995,0.00182421588994416,2.87993211526700000E-05,0.000210593521214809,1.8988788329464e-05,1.35859992692712e-05,2.9431523707744e-05,9.11314213718334e-06,0.000129626391342266,6.55206881080603e-05,0.00182471790354368,0.000256006912489059,0.000291286093437082,1.89121968355309e-06,0.00119175513606039,6.89569364762008e-05,0.000372704258065233,3.45719959000169e-05,0.000119409743550615,3.33558971086384e-05,0.00022142248187794,0.000178609212709502,0.00234420674240686,0.000227922872430771,8.83231478970757e-06,2.46951110656607e-05,0.000591734416936932,3.25678898026447e-05,9.63464096161921e-06,0.000124266129057047,5.84397070768907e-06,0.000191345162259976,5.31254957654847e-05,5.71452324257645e-06,1.68593110501058e-05,7.18508830366138e-05,1.21060947308751e-06,2.53834979624586e-06,0.00148913416105789,0.000136777049722908,0.00023047862846835,2.85833373571405e-06,4.59486839035212e-06,0.000486966512385195,0.00370753190235907,6.86119126775448e-08,3.41646065856837e-07,5.92657076591611e-05,0.000116413921913531,0.000344742664792401,0.02356225,2.04815372883754e-05,0.000109303362246419,4.94553147144253e-06,0.000200680901532443,0.000595919980505514,0.0338632695259869,5.17580170583274e-05,4.68008161106627e-06,0.000552901099151713,2.47164313327262e-05,1.63614252866815e-05,0.000531524997532717,0.00280071140793344,0.0016189603706885,0.00137424567116367,0.000723263608062419,7.22955298784446e-05,0.00553933185147724,0.000128156055437315,6.61478975035776e-06,0.00034456792577525,6.07936493843494e-05,4.59375672948768e-05,0.0215087730033195,0.0545963961324348,0.0469281421813067,0.0583069027161063,0.0490086074392868,0.0388015516537362,0.0266611582123868,0.0858261159227181,0.0868016321406152,0.0790392422192152,0.073645781328008,0.048136190196654,0.0229244839591151,0.0407129649439163,0.0355092599122671,0.0417482276413015,0.0313622558707277,0.0149336805396927,0.0287823437747856,0.0602618353022732,0.0570790100953449,0.058236607142857,0.043562927323373,0.0180287604484412,0.0423406214039124,0.0371138557432871,0.0362882317196678,0.0319628011748308,0.0293694017914267,0.0140189595010033,0.0444782740865997,0.0458099396043286,0.0448136617939,0.0458498541968237,0.0380499989092734,0.0187003654394959,0.0618867562380038,0.0378788180478674,0.0356359292395282,0.0321087556782755,0.0312246610716591,0.0206118770399961,0.067343508126935,0.039130710358269,0.0406271121817646,0.0366083584661783,0.0341285344269372,0.0255356335431811,0.0664365832614323,0.0359003438940513,0.0270929833590667,0.0273857289410692,0.027773628462792,0.0165800555505779,0.0732223103357124,0.0386920525988532,0.0291287085117366,0.0297511208360749,0.0319145858370054,0.0202549751243781,0.0620238095238095,0.0409876101977603,0.0299650430239705,0.029606971975393,0.0236434553171962,0.0167089173874142,0.0592592592592593,0.0469437814903209,0.0283633702191663,0.0260922636103152,0.0267496006254036,0.0230133243865031,0.0765388319761842,0.101223141695702,0.088819707634001,0.0873606557377049,0.0803146133490148,0.0306855184233076,0.0925237341772151,0.113932146829811,0.108769063180828,0.102191325374036,0.0978642325416518,0.0435761047463175,100,0,100,100,100,100,0,0,0,100,100,0,100,100,100,100,100,100,100,100,0,100,100,100,0,100,0,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,0,100,100,0,0,100,100,100,100,0,0,100,100,100,0,0,0,100,100,0,100,100,100,0,100,100,100,100,0,100,100,100,100,100
1,Soft,3.0545246095454e-05,0.00159980792971547,0.000240415402309416,2.73644463132871e-06,0.000111935922984421,0.000112502301730494,0.000230779568570045,0.00846444948409305,0.00627326397031884,0.00124213324073328,0.00105844836766985,0.00194268691082731,2.33983222878348e-05,0.000240680577234055,2.10057053803539e-05,2.38748462796888e-05,2.94147080592407e-05,8.5753711214268e-06,0.000142031834702792,8.53524038810992e-05,0.00177383053970513,0.000235867639091691,0.00027447528077586,1.09066468428321e-06,0.00115423481322232,5.2021182172053e-05,0.000325616351569173,4.94657529024863e-05,0.000101817202506714,3.07902871107959e-05,0.000174846309217185,0.000143934687983311,0.00220252609865088,0.000262603451711892,3.77610554928079e-06,2.58683908666567e-05,0.000497444100228043,2.13429024037143e-05,4.80664165442579e-06,0.000143648562419457,1.88050435411912e-06,0.000194656893872026,0.000104782042099186,2.37130422676247e-05,4.00024114648295e-05,0.00010709262487514,1.12200816186972e-08,3.59896349896221e-06,0.00172737416817479,6.09583673137921e-05,0.000330365198924168,6.39805478516383e-07,1.86223580577349e-05,0.000528778149477942,0.00414559428084831,1.65104363536092e-05,1.16799062651713e-05,1.76466286274324e-05,6.16777527323155e-05,0.0003904982352197,0.0247625192901234,9.8126560725126e-07,0.000248687278273934,1.35159678885329e-05,0.000315438979460584,0.000678165166666385,0.0356645556485292,0.00021451127645721,1.8594837880743e-05,0.000232771997970825,1.54784382646582e-09,4.36671555423892e-05,0.000573362976079885,0.00290977858328663,0.00150394991952464,0.00140599591311774,0.000781249892172242,7.3165765610201e-05,0.00568917196634296,0.000117669268471,8.70812042564416e-06,0.000347571417173935,3.8031785524471e-05,4.08477822630111e-05,0.023659573817136,0.0551384412540287,0.0477464518603758,0.0579003517674874,0.0491284967722102,0.0361371988566762,0.0296184796666188,0.0860759493670886,0.0904072504708098,0.0822834912043302,0.0684192461308037,0.0490240680950983,0.0238593723859372,0.0414461016534735,0.036353089693499,0.0403528230339184,0.0297928534061846,0.0156638798787823,0.0287881756851328,0.0625032494728632,0.0634210249579361,0.0565408986175115,0.042823499620157,0.0200070316523392,0.0457370540851553,0.0388647611352388,0.0365049625278509,0.0349627265033851,0.0297040946896993,0.0148300267884503,0.05065833222503,0.0484821381130338,0.0487823723154665,0.045442339564059,0.0380499989092734,0.0191171343345256,0.0613608445297504,0.0371022659392298,0.0365163684424562,0.0342437872984769,0.0321775338928341,0.0210466702391972,0.0660918150154798,0.0425505870794974,0.0404564045683783,0.038521327014218,0.0337470321605871,0.0265408159716184,0.063869715271786,0.0349436599107339,0.0302943411023699,0.0296626011626581,0.0274018875611081,0.0164859779589642,0.0729711868887127,0.0405729682426363,0.0315576508457076,0.0290920080179946,0.0319212622958116,0.0213457711442786,0.0620238095238089,0.0386049559208958,0.0312788106945298,0.029741968557758,0.0222610990019502,0.0158067402326275,0.0592592592592593,0.046678599840891,0.0287165610227761,0.0285696275071633,0.0272271506746881,0.0204275306748466,0.0840666316434638,0.103397212543554,0.0959698159177044,0.0882622950819672,0.0860261687738899,0.0312414310197086,0.0944382911392404,0.112944938820912,0.111136249371543,0.106543750944537,0.100146224742999,0.0415419686696282,100,0,100,100,100,100,100,0,0,100,100,0,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,0,100,100,0,0,100,100,100,100,0,0,100,100,100,0,0,0,100,100,0,100,100,100,0,100,100,100,100,0,100,100,100,100,100
1,Medium,4.51394282462332e-05,0.00167481039290152,0.000308433016657211,1.54924700595788e-05,8.22089039782312e-05,8.91086404392263e-05,0.000280181127318485,0.00797483110069389,0.00584337718862628,0.00112768122835619,0.000870705397387794,0.00181338819007287,2.64526515400487e-05,0.00022037836099482,1.8907946964691e-05,2.01567384220912e-05,2.80107592874521e-05,9.85774669955278e-06,0.000144059612957626,6.52326486464951e-05,0.00174264836132381,0.000253353266775549,0.000285287554552178,1.62901171037479e-06,0.00116615307448934,5.76323494037437e-05,0.000340078405616958,4.00743106814500000E-05,0.000112494716193022,2.97946932352817e-05,0.000179451542737906,0.000177521646038906,0.00225174278215789,0.000254889382788296,5.64988111011917e-06,2.7674552096205e-05,0.000523800682534245,2.75758125066811e-05,8.25822188680645e-06,0.000123922817445679,3.90715156037322e-06,0.000184095688046647,8.13824162466879e-05,1.2072548066249e-05,2.77279939460212e-05,7.8757404081387e-05,1.36379848084453e-06,2.26648167448319e-06,0.00154808413338518,0.000103766428702606,0.000265816064341969,3.29514996252414e-07,1.03942904134961e-05,0.00050689194694658,0.00390591958139943,2.84969200537467e-06,1.15105989955389e-06,3.53714880959800000E-05,8.31941238914021e-05,0.000360445652445346,0.0238506349836231,5.31036902592081e-06,0.000166871704255825,3.46719842596200000000E-08,0.000228535635464948,0.000634254606243484,0.034422159672306,0.000106925191045694,1.3438898718741e-06,0.000386617004930994,1.26543454128823e-05,2.94815063476562e-05,0.000627318785666357,0.00273479800122012,0.00146356992081571,0.00138659783165816,0.000725750028408052,8.16826662778277e-05,0.00538706448396803,0.000157348822883275,4.27852620309426e-06,0.000359223841415837,6.74211167184377e-05,4.07216922941700000E-05,0.0231604993039727,0.056014991698408,0.0465008737160636,0.0592872383368894,0.0497479249923147,0.038816864026133,0.0282246012358097,0.0907594936708861,0.0834981167608286,0.0790358592692828,0.071037194208687,0.0502054593484003,0.0238392565505923,0.0400631131758305,0.0350508484138962,0.0390540925373581,0.0311268455010463,0.0152759376855955,0.0270878239043007,0.0627559862511192,0.0600497756590017,0.0565711405529954,0.0435939478348949,0.0186410589074199,0.0453665132336018,0.0382555153159132,0.0349129025724124,0.0325573725607328,0.0282505598208573,0.0145915502703558,0.045681891588927,0.0442464710153911,0.0471750360945677,0.0497125894224515,0.0362033987042168,0.0183052259139215,0.0601976967370441,0.0364626060292302,0.0364177511183408,0.0327286897657433,0.0304467398321498,0.0208067423393579,0.0631337074303405,0.0409965298134972,0.0394837177865202,0.0405023696682464,0.034324951435355,0.0271668811519599,0.068183779119931,0.0365533767469086,0.0287362448839545,0.0286595235381283,0.0262111284627919,0.0158610339575307,0.0737575997885276,0.0400052967321466,0.0292976223011752,0.0289848974033327,0.0319234877820804,0.0199017412935323,0.0714285714285714,0.0417024064808196,0.029279348494161,0.0299436090225564,0.0230641275668234,0.0167014613778706,0.0593333333333331,0.048185715548484,0.0277805382466695,0.0266830945558739,0.0280208014683389,0.0213885161042944,0.0823089046493302,0.0990490708478513,0.090707904710341,0.089455737704918,0.0824757424286975,0.0308108397600685,0.0923259493670885,0.115901928068224,0.107788671023965,0.10972117273689,0.0959012761432116,0.0416257501363884,100,0,100,100,100,100,0,0,0,100,100,0,100,100,100,100,100,100,100,100,0,100,100,100,0,100,0,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,0,0,100,100,100,100,0,0,100,100,100,0,0,0,100,100,0,100,100,100,0,100,100,100,100,0,100,100,100,100,100
2,None,9.10757726763129e-05,0.00259359361866681,0.00257588082839369,0.000137314671162489,0.000196348756294764,5.32664542143600000E-05,0.000192350671665705,0.00667706376344756,0.00613371413871289,0.000853795483675371,0.00151505424938672,0.00143379034430228,6.19055329826989e-05,0.000424164656490256,0.00036135491179342,3.06822022852712e-07,1.52589782753824e-05,9.70506356023899e-06,0.000348180728201425,5.57679709357195e-06,0.00358219747023815,0.00105998505493292,5.98962306106958e-06,1.56172855529765e-05,3.73906214204653e-05,0.000310708845609934,0.000154816588930248,9.66032033014465e-06,1.32969572861732e-06,1.57851132209986e-08,0.000105962223754715,0.000135390232610721,0.000168299425139564,6.13211792425761e-06,8.99472032783974e-05,4.9455814238797e-05,0.000247179553878907,0.000238059015057204,9.45779267200249e-06,3.73072838944392e-05,9.57761487600912e-05,8.36649629992903e-05,0.000482492081898163,0.000152954184509295,0.00022067530466264,0.000511252820242132,7.34748940538394e-05,1.0600421062694e-07,0.000763305494056054,0.000131645414634506,8.88861479827126e-06,1.73180763996453e-05,0.000139332179382867,0.000105349995186785,0.00178712738660404,7.12202722276058e-05,0.00028468727052455,0.000333033318734781,5.63955852433931e-05,2.37935249746293e-05,0.0293156904919375,1.94594427541685e-05,0.000310116357297955,0.000226960849666706,0.000370081608548697,0.000865473343667629,0.0343557666453284,1.58398793289495e-05,2.95211986702649e-05,1.80929478083103e-06,2.86486246605429e-05,0.000163540505090464,0.000653153549283533,0.0001714187263819,0.000100485608867208,0.000311636319137629,0.000598038084805048,7.78742349091959e-06,0.00305558412466576,0.00146562118167253,0.000146745322776129,0.000374082677638624,4.98542939933344e-06,7.20940566125182e-06,0.0251816554741399,0.0556756030862389,0.0577558283254485,0.059948964880918,0.0496833691976637,0.0443089015924867,0.0313011927001006,0.08462691538974,0.0827291274325171,0.0824154262516914,0.0674020219670494,0.0563619019665395,0.0250240991690766,0.0414155383721997,0.0411064643073755,0.0377092732205219,0.0310323907230876,0.0150172461053497,0.0293095484701732,0.0585302273186794,0.0593872686483455,0.0525568836405529,0.0457134717650038,0.0184613061046627,0.0437790563866513,0.0411166981690161,0.0366518128418068,0.0323355361409797,0.0307497600767754,0.0149886816326127,0.0474056200482587,0.0477373762420077,0.0466629444143656,0.0451150691253907,0.0389847516415436,0.0197211425472295,0.0542898272552783,0.0364845087810122,0.0366312525416836,0.031714171194442,0.028208521626856,0.0225617479417353,0.0637178308823529,0.0416168850718598,0.0410456491221989,0.0357755277897458,0.0341738614288797,0.0283129282459741,0.0794219154443483,0.0351997512255799,0.0319614979290738,0.0303710247349823,0.0244559682237914,0.0249104022937013,0.0972772931535818,0.0368733159846164,0.0324454920895204,0.0336067204259942,0.0288901499977745,0.0308084577114427,0.0666666666666667,0.0438408386943055,0.028363168408113,0.0257740943267259,0.022028794309969,0.0149120190873844,0.0725925925925926,0.0541257844957129,0.0308095186935969,0.0262939828080229,0.0254342136569117,0.0176500191717791,0.0837185885649243,0.116771922183507,0.10113359501895,0.0903967213114754,0.0858607762422817,0.0327506426735218,0.0877795358649789,0.125171486837226,0.11701860231272,0.105644551911742,0.100332328961361,0.0435118073415945,100,0,0,100,100,100,100,0,0,100,0,0,100,0,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,0,0,100,100,0,100,0,0,0,0,0,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100
2,Hard,8.55999780339737e-05,0.00179350885074381,0.00176760222924155,5.69924645435654e-06,0.000466757450950739,0.00022263284129146,0.00020984284711181,0.00814495226830545,0.00787173482398089,0.00156018764157933,0.00230687458552604,0.00224972527478313,4.69779921398525e-05,0.000279653784546107,0.000269173258988886,5.44093609764204e-06,3.11555467236572e-06,6.29802949436068e-06,0.00029144920109387,9.52228372592089e-06,0.00365729996135175,0.00103838967807361,7.5909621986767e-06,1.01798485287989e-05,3.02951645248865e-05,0.000334046159231721,0.000168934761996662,1.33951457226886e-05,3.20981210268069e-07,4.16448442806061e-07,0.000107180236103785,0.000203183621561165,0.000124735929074947,2.35247147569225e-05,0.000125320701138282,7.5333721856464e-05,8.41627220812055e-05,0.000266439003365951,1.53044609697636e-05,1.67952495185291e-05,9.94417110312116e-05,9.61502201375307e-05,0.000842402044769641,0.000112995944392942,0.00015536558294986,0.000453910276623103,6.07065657956892e-05,1.12518388838793e-07,0.00366169434723222,0.000121967218718678,4.26256156784726e-05,3.65287712550006e-05,0.000146975287938329,0.000142663807621556,0.00711669671800386,7.08492265310968e-05,0.000458202553744162,0.00050918812517329,5.45121761022813e-05,4.58439033137244e-05,0.0387246173469388,0.000151579688218589,0.000411833326704198,0.000229262997178031,0.000514040439920011,0.00107748600936402,0.0480150893156531,0.000607181205775554,4.13037176409725e-05,6.78050791044399e-07,7.42766546734952e-05,0.000292014980125125,0.00059961233854487,8.90467687098248e-05,7.68667856725613e-05,0.000286956194583296,0.000798590042311612,5.84399327423155e-07,0.00330621967306533,0.00204781137976601,0.000216000171898025,0.000484023273666508,1.74086868115875e-06,8.36302450104091e-06,0.02068463079959,0.051491844906729,0.0475237608149001,0.0570987832304942,0.0459299108515217,0.0339015924867292,0.0227076447765484,0.0839740173217854,0.077079409918393,0.0737483085250338,0.063042935596605,0.0428602876430877,0.0239511882284522,0.0394659830679422,0.0361573832461176,0.0355569627842144,0.0306930800976517,0.0141646489104116,0.0260327146842837,0.0606380520493341,0.0583689708356702,0.0500900057603686,0.0438611040769815,0.017335498950204,0.0467715765247411,0.0391190644523641,0.0345314293430558,0.0312422217244126,0.0302003358925144,0.0154999851724445,0.0455902190640852,0.046548945289669,0.0455073542681826,0.0456741561247823,0.0377620470757619,0.0199170981779677,0.0519846449136276,0.035550157301581,0.0336788328588857,0.0302698850984235,0.0282285345384119,0.0226104642665757,0.0603763544891641,0.0368517168708108,0.0378879915426076,0.0327522619560534,0.0338668249514354,0.027275573023547,0.0612812769628989,0.0331098631740689,0.0301221723892851,0.027657015844067,0.0235291621401412,0.0241085028223277,0.0745440126883426,0.0369878866038735,0.0305122832589353,0.0304373938457301,0.025495727066364,0.0297039800995025,0.0428571428571429,0.0324160114367405,0.0226663337430854,0.0209210526315789,0.0189342663760468,0.0110423501342081,0.0488888888888889,0.039967294263237,0.0246891115169746,0.0212068767908309,0.0217565684375106,0.0129457438650307,0.0788197180632168,0.113545296167247,0.0969172983216026,0.0846065573770491,0.0855814466333431,0.0318798200514139,0.0841983122362869,0.122205228031146,0.108270487682252,0.0986965392171679,0.100708968450904,0.0437300288364117,100,0,0,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,0,100,0,0,100,100,0,100,0,0,0,0,0,0,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100
2,Soft,7.4655431396863e-05,0.00153261913666799,0.00168388858019893,1.24405480318264e-06,0.000559534083178345,0.000243776560301407,0.000187622218124388,0.00927940515074241,0.00832909264090941,0.00170158110627549,0.00256161652290522,0.00233341645764023,6.09206761699363e-05,0.000348184813604732,0.000299791369790302,3.36263473039623e-07,5.5261932662738e-06,5.29082195668812e-06,0.000342640012355296,1.26857859612826e-05,0.00350350180115857,0.000931207763677061,6.36095915903842e-06,8.37731113825576e-06,4.85042522356161e-05,0.000328515516034344,0.00017406352185427,1.42375861181183e-05,4.31845744102771e-07,6.2962566321926e-08,9.53086954268336e-05,0.000190441971631535,0.000114656807691016,2.58735787681842e-05,0.000125323143215774,6.81173931673225e-05,5.86072043321057e-05,0.000218272157776711,1.09424236552367e-05,2.79757794820312e-05,0.000103541025788427,9.77370845870835e-05,0.000923788566740365,0.00014296853044707,0.000203168255000711,0.000484916072866347,6.32350500564491e-05,1.44632358943418e-07,0.00358267834969005,8.39942453564167e-05,1.21016840137304e-05,1.73858168812315e-05,0.000175039295875917,0.000166874034176504,0.00690594829121669,0.000107615001424335,0.000311521535256281,0.000395474443582031,7.26086619932193e-05,6.38932452184214e-05,0.038931048185941,0.000295586787585945,0.000653301320156045,0.000434678321354869,0.000679073655325399,0.00113539988829797,0.0481927162383783,0.000997164051074978,0.000181690588937085,4.76643192095668e-05,0.000178217644827601,0.000340236036460261,0.000917353672782029,0.000363766458715465,0.000195200510148956,0.000426113370252919,0.000936679133332639,2.99116199998673e-07,0.0026803648142291,0.00123174668815292,9.53189363214659e-05,0.000305901879751718,1.64874093184839e-05,8.14626648741429e-07,0.0233754264123235,0.0527480711006934,0.0526041000724545,0.0579724352690156,0.0454457423916385,0.0351163740302164,0.0269916654691765,0.0820986009327114,0.0783309792843691,0.0778315290933694,0.062044433349975,0.045509245670678,0.0260997984433132,0.0402411442892509,0.0358308532095857,0.0368058574019395,0.0306284149035108,0.0145280353906833,0.0299102352359357,0.0580493053349123,0.057225357543466,0.0522249423963134,0.0454197265130412,0.0189183635067147,0.0484286536248562,0.0377891122108878,0.0352315846330429,0.0337878957586618,0.030640195137556,0.0151068078249953,0.0471562517812018,0.0473959901524946,0.0464497608734885,0.0455960098181131,0.0381367116773194,0.0198618948618949,0.0540537428023032,0.0374616701843813,0.036295750305002,0.0316954662866304,0.0287482246610716,0.02285648170702,0.0598006965944272,0.0407113090050547,0.0396054661097728,0.0346445497630331,0.0328329376214116,0.0274807832771034,0.0612812769628989,0.0340281334601595,0.0307924662402274,0.0285894220905049,0.022817083107007,0.023391721171938,0.0684773988897699,0.0359665384703958,0.0317436458048647,0.0316664881489755,0.0278441714514621,0.0287077114427861,0.0428571428571429,0.0304979747438647,0.02267401659496,0.0222163362952837,0.0174371916943903,0.00984193259767373,0.042962962962963,0.0387253602050738,0.0250087290502793,0.0237260744985673,0.0217225791101594,0.0106451303680981,0.0824117853077663,0.109923054587689,0.101668245804007,0.0918065573770492,0.07854307556601,0.0328224078834619,0.094214135021097,0.129236188357434,0.122209653092006,0.105202508689738,0.0973236440978376,0.042486945678435,100,0,0,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,0,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,0,100,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100
